variant,seed,mask_seed,grid_index,n,accuracy,macro_f1,mae,pearson_r
M0,2028,5101,20,679,0.5876288659793815,0.5607297464440322,0.6243043408478132,0.6204064425510494
M0,2028,5101,21,679,0.5964653902798233,0.5736641993349533,0.6235412775329006,0.6170924048895996
M0,2028,5101,22,679,0.5787923416789397,0.554648261886759,0.6267993882057067,0.6168884062492461
M0,2028,5101,23,679,0.5817378497790869,0.556450894725247,0.623914826293757,0.6148826751541774
M0,2028,5101,24,679,0.5949926362297496,0.5730742201330437,0.6247972508066708,0.6164248576229774
M0,2028,5101,25,679,0.5964653902798233,0.5690605307584996,0.620240830488514,0.6209573075922001
M0,2028,5101,26,679,0.5861561119293078,0.557148369219993,0.6219566526311135,0.6187639414903177
M0,2028,5101,27,679,0.5581737849779087,0.5364536159840635,0.6459756610758701,0.5800072546643729
M0,2028,5101,28,679,0.5125184094256259,0.4955584222146574,0.6906858372100148,0.48870359129964364
M0,2028,5101,29,679,0.49042709867452133,0.47401403743315507,0.7213767877339614,0.42141747330584584
M0,2028,5101,30,679,0.5670103092783505,0.5460613595638277,0.6291630331081214,0.5764967729246198
M0,2028,5101,31,679,0.5169366715758469,0.50049040495035,0.6723935918139077,0.5188508510924353
M0,2028,5101,32,679,0.4536082474226804,0.4443848751782644,0.7303640225542838,0.42014930005332396
M0,2028,5101,33,679,0.5360824742268041,0.5238707619326413,0.6511630287094917,0.5738913378877404
M0,2028,5101,34,679,0.4801178203240059,0.47674992642705905,0.7009692886660481,0.500752247592317
M0,2028,5101,35,679,0.4801178203240059,0.47494059358966545,0.7285349104822296,0.4231702870144952
M0,2028,5101,36,679,0.5567010309278351,0.5287346240599189,0.652414020364871,0.560486504733766
M0,2028,5101,37,679,0.5213549337260678,0.4943994149165767,0.6955918400426325,0.4755857380214656
M0,2028,5101,38,679,0.47569955817378495,0.4547103915472339,0.7394107081797057,0.37543005701759985
M0,2028,5101,39,679,0.5640648011782032,0.5388808237893684,0.6391490248631307,0.5665244221593353
M0,2028,5101,40,679,0.5036818851251841,0.4832979877397099,0.6851136480541749,0.48424867283595785
M0,2028,5101,41,679,0.47717231222385864,0.4585223636122794,0.7339025652680727,0.3705459274032645
M0,2028,5101,42,679,0.5493372606774669,0.5308736190318665,0.642703859505843,0.5735629142354987
M0,2028,5101,43,679,0.49779086892488955,0.4923680480359486,0.6903425059850508,0.4902735008425481
M0,2028,5101,44,679,0.4477172312223859,0.43965881620238545,0.7479174219412024,0.34593530537156075
M0,2028,5101,45,679,0.593519882179676,0.5697475340754414,0.6242522016628501,0.6239551763085316
M0,2028,5101,46,679,0.5905743740795287,0.5659967283725418,0.6262591987277693,0.6240714549440957
M0,2028,5101,47,679,0.6215022091310751,0.5941740387372894,0.6120992823008761,0.6400648281858384
M0,2028,5101,48,679,0.5964653902798233,0.5741875470890672,0.6205529431882417,0.626753019884122
M0,2028,5101,49,679,0.5994108983799705,0.5721997990364517,0.6093961895390007,0.6405005252338554
M0,2028,5101,50,679,0.6111929307805597,0.5848149894536477,0.6107075342988055,0.6397538847869896
M0,2028,5101,51,679,0.5964653902798233,0.5735530416175019,0.621591660691993,0.6259653554090953
M0,2028,5101,52,679,0.6038291605301914,0.5757236861275492,0.6158874100718829,0.6316625386485119
M0,2028,5101,53,679,0.6067746686303387,0.5768444823744459,0.6097118372594134,0.6483700669340529
M0,2028,5101,54,679,0.561119293078056,0.5325811081602696,0.6444022579993696,0.5821687919713284
M0,2028,5101,55,679,0.5287187039764359,0.504903484315249,0.684673414424347,0.4929393085285018
M0,2028,5101,56,679,0.5051546391752577,0.4815463808160774,0.7250870633678338,0.4035311280574129
M0,2028,5101,57,679,0.5714285714285714,0.5472825868840813,0.6337864984688246,0.5611679601007341
M0,2028,5101,58,679,0.5272459499263623,0.4998793118749465,0.6604560888173479,0.5187639888643326
M0,2028,5101,59,679,0.48600883652430044,0.46858277844849505,0.7080181630572444,0.38803257144741327
M0,2028,5101,60,679,0.5434462444771723,0.5288776753896942,0.6417990195865309,0.5860275167564609
M0,2028,5101,61,679,0.5346097201767305,0.5287736080025875,0.6613594728339579,0.5360269097481657
M0,2028,5101,62,679,0.48159057437407954,0.4744008935486955,0.6955770378567508,0.44017947329753054
M0,2028,5102,0,679,0.5463917525773195,0.5269318700244441,0.6524612612594385,0.5592042507056908
M0,2028,5102,1,679,0.5184094256259205,0.4957169861706978,0.6889992650592801,0.4780018941044292
M0,2028,5102,2,679,0.4639175257731959,0.4509036410120779,0.7366629942307943,0.3892216583613072
M0,2028,5102,3,679,0.5360824742268041,0.5137638609795734,0.6553990094537061,0.5572654777331773
M0,2028,5102,4,679,0.5198821796759941,0.5026469911791047,0.6873616637862308,0.4929195672515451
M0,2028,5102,5,679,0.4580265095729013,0.44963563854211464,0.7503154460170659,0.36702195866607806
M0,2028,5102,6,679,0.5508100147275405,0.5364587183606512,0.6471399793700371,0.5732768052789863
M0,2028,5102,7,679,0.49042709867452133,0.4859883080680609,0.7019710711728842,0.48027429191200854
M0,2028,5102,8,679,0.4521354933726068,0.44904666131642135,0.7540908022420221,0.3653398296924965
M0,2028,5102,9,679,0.5949926362297496,0.5731854652228208,0.6266085043747049,0.6182334859040339
M0,2028,5102,10,679,0.5964653902798233,0.573068112536509,0.621512697441764,0.6260055017354482
M0,2028,5102,11,679,0.6170839469808542,0.5906227886232172,0.6061693946549749,0.639546613969715
M0,2028,5102,12,679,0.5994108983799705,0.5752287581699347,0.6210036900152338,0.6250537609346047
M0,2028,5102,13,679,0.6008836524300442,0.5794869688578098,0.6155962947542081,0.6324291526172646
M0,2028,5102,14,679,0.6008836524300442,0.5737040884786961,0.6098966306193412,0.6391194653445994
M0,2028,5102,15,679,0.5920471281296024,0.5711291247031851,0.6228184396722004,0.6177564475124958
M0,2028,5102,16,679,0.5964653902798233,0.572135891301852,0.617309111821985,0.6293434702022824
M0,2028,5102,17,679,0.6038291605301914,0.576427035304947,0.6101028128295303,0.6396246509670132
M0,2028,5102,18,679,0.5994108983799705,0.5778087897295916,0.6244983961901713,0.6161112318192125
M0,2028,5102,19,679,0.5905743740795287,0.5666290012703108,0.6271470079804731,0.6158001666215079
M0,2028,5102,20,679,0.5846833578792342,0.5587235720338652,0.6256140056608,0.6180509807136391
M0,2028,5102,21,679,0.5994108983799705,0.5762831939302527,0.6236466734679704,0.6165399374953588
M0,2028,5102,22,679,0.5861561119293078,0.5607530081112929,0.6235143673086377,0.615425212799359
M0,2028,5102,23,679,0.5758468335787923,0.5505439565396881,0.6264569677730724,0.6149722520371492
M0,2028,5102,24,679,0.593519882179676,0.571822208366202,0.626846786407378,0.6130774522708834
M0,2028,5102,25,679,0.5920471281296024,0.5639658841052557,0.6204223647296692,0.6210319932084225
M0,2028,5102,26,679,0.5787923416789397,0.5472055226250437,0.6228474784143192,0.6209100452944857
M0,2028,5102,27,679,0.5552282768777614,0.5309779095091426,0.6511167444958076,0.569358752411722
M0,2028,5102,28,679,0.5331369661266568,0.5137607153111029,0.6811538977062931,0.4920206194589187
M0,2028,5102,29,679,0.4786450662739323,0.46478585028203345,0.7235090681879791,0.42208459695315226
M0,2028,5102,30,679,0.5684830633284241,0.5434858654371887,0.6317893364336424,0.5873990781211246
M0,2028,5102,31,679,0.5375552282768777,0.5203099245357986,0.6713039565814963,0.5194383944103336
M0,2028,5102,32,679,0.45508100147275404,0.44868634762519655,0.7299773767261336,0.4154706832319002
M0,2028,5102,33,679,0.5390279823269514,0.5255871301968508,0.6387128413645262,0.5893373573523304
M0,2028,5102,34,679,0.5139911634756995,0.5124360333616059,0.6728148037493668,0.5335956001459113
M0,2028,5102,35,679,0.48748159057437407,0.48192926195685215,0.7191036279492947,0.4421419338393685
M0,2028,5102,36,679,0.5773195876288659,0.555625012897423,0.6327631964248129,0.5840023574572335
M0,2028,5102,37,679,0.5154639175257731,0.49004235952132247,0.689361727048968,0.47803536811301406
M0,2028,5102,38,679,0.47717231222385864,0.4585918869875627,0.7346097401429698,0.38237281067059653
M0,2028,5102,39,679,0.5463917525773195,0.5233853681941114,0.6442477969296375,0.5610372274649504
M0,2028,5102,40,679,0.5198821796759941,0.5016528093193848,0.6788500521732536,0.4749268676101728
M0,2028,5102,41,679,0.49042709867452133,0.47980972675658096,0.7233619740636078,0.3828798708595217
M0,2028,5102,42,679,0.5493372606774669,0.5337857497431966,0.6377049885767022,0.5836379722149128
M0,2028,5102,43,679,0.5022091310751104,0.49437867210339903,0.6824992922997439,0.4982250303605038
M0,2028,5102,44,679,0.44329896907216493,0.43434560981569814,0.737183173973009,0.3723995582887497
M0,2028,5102,45,679,0.6023564064801178,0.5787649585471669,0.6182134342825641,0.6262791074182757
M0,2028,5102,46,679,0.5949926362297496,0.5722467401883691,0.6178364792347657,0.6293662702673264
M0,2028,5102,47,679,0.6215022091310751,0.5931457325655194,0.6111164550366914,0.6396583300535064
M0,2028,5102,48,679,0.6023564064801178,0.5775842224145826,0.6206703541995148,0.6217337051399955
M0,2028,5102,49,679,0.6023564064801178,0.5762972295196105,0.6092372453704322,0.6369438429949219
M0,2028,5102,50,679,0.6170839469808542,0.5867372629430909,0.608343640948606,0.6426343415374558
M0,2028,5102,51,679,0.5994108983799705,0.5775653923541247,0.6195560020884288,0.6228956090765511
M0,2028,5102,52,679,0.6038291605301914,0.5763389534442166,0.6104404099384358,0.6393540042929831
M0,2028,5102,53,679,0.6156111929307806,0.5825471744198527,0.6087630380148038,0.6445922684513766
M0,2028,5102,54,679,0.5537555228276878,0.5302926296280379,0.6437944223849166,0.5693451528724642
M0,2028,5102,55,679,0.5331369661266568,0.504821983040677,0.6914104170142639,0.4769860404204796
M0,2028,5102,56,679,0.49779086892488955,0.4744588046474839,0.7261995439896352,0.40345074895562816
M0,2028,5102,57,679,0.5670103092783505,0.5422368440008414,0.6262950235113656,0.5922201870244861
M0,2028,5102,58,679,0.5360824742268041,0.5122417492381872,0.6626703901784234,0.5231128729747703
M0,2028,5102,59,679,0.47717231222385864,0.46239689271534123,0.7147573898704133,0.37270862400711186
M0,2028,5102,60,679,0.5434462444771723,0.527318130575049,0.644048399290561,0.5664021679592544
M0,2028,5102,61,679,0.508100147275405,0.4998543502335211,0.6809625221589177,0.512424145104641
M0,2028,5102,62,679,0.4698085419734904,0.46325687553209083,0.6974020124315689,0.4415732614858636
M0,2028,5103,0,679,0.5625920471281296,0.5358621682490184,0.643789539632109,0.5777569770755138
M0,2028,5103,1,679,0.5198821796759941,0.49783054822632655,0.6872047815521265,0.473700873704116
M0,2028,5103,2,679,0.4653902798232695,0.45395514068724874,0.7375399110638516,0.3831450897855179
M0,2028,5103,3,679,0.5463917525773195,0.5269811744823201,0.6553087659147245,0.5492036530808113
M0,2028,5103,4,679,0.5095729013254786,0.4927487809411121,0.6870036489701938,0.4940076155792441
M0,2028,5103,5,679,0.4580265095729013,0.4519120384835472,0.7428904525793002,0.37641194940030387
M0,2028,5103,6,679,0.5272459499263623,0.5132736431642182,0.6596594590457795,0.5596484439454154
M0,2028,5103,7,679,0.4801178203240059,0.47716872163506796,0.7017619283938443,0.4877850089651265
M0,2028,5103,8,679,0.45508100147275404,0.45109290009934233,0.7522868625764819,0.36380087592534605
M0,2028,5103,9,679,0.6008836524300442,0.5780487791819237,0.6234712991342277,0.6197998538186795
M0,2028,5103,10,679,0.5994108983799705,0.5752664829578522,0.6185727337586511,0.6276171785375712
M0,2028,5103,11,679,0.6082474226804123,0.5817420076650242,0.6094059066761927,0.6397744766274601
M0,2028,5103,12,679,0.6023564064801178,0.578897162797329,0.6203557761147377,0.6208629209771626
M0,2028,5103,13,679,0.5994108983799705,0.5752833995396924,0.6147236658125809,0.6332274282274036
M0,2028,5103,14,679,0.6111929307805597,0.5831338769678922,0.6086163622202333,0.6415059550600665
M0,2028,5103,15,679,0.593519882179676,0.5676197510467386,0.6243852397127952,0.6191215386531577
M0,2028,5103,16,679,0.5949926362297496,0.571252282673788,0.6195173411025214,0.6303104428628861
M0,2028,5103,17,679,0.6023564064801178,0.575695410490579,0.6109389103126105,0.6410193710901013
M0,2028,5103,18,679,0.5964653902798233,0.5737935870608505,0.6251494780029219,0.6160148245555903
M0,2028,5103,19,679,0.593519882179676,0.570943152877029,0.6249272728089205,0.6167863550950706
M0,2028,5103,20,679,0.5876288659793815,0.5617583382360158,0.6247536193288654,0.6181585923699703
M0,2028,5103,21,679,0.5964653902798233,0.5741798197296025,0.6244770916993558,0.6155862886927228
M0,2028,5103,22,679,0.5979381443298969,0.572979228140006,0.621354234236154,0.6190426168161031
M0,2028,5103,23,679,0.5817378497790869,0.5557060948053004,0.6232482762856406,0.6158789631775774
M0,2028,5103,24,679,0.5949926362297496,0.5715014651522006,0.6261414416759811,0.6145073575449971
M0,2028,5103,25,679,0.5949926362297496,0.567158859660191,0.6202619295671516,0.6197378890438795
M0,2028,5103,26,679,0.5817378497790869,0.5530761509022379,0.6234660884680909,0.618688178732671
M0,2028,5103,27,679,0.5537555228276878,0.5295147898519941,0.6477495883982382,0.5765308911130225
M0,2028,5103,28,679,0.5375552282768777,0.5127625314487778,0.6760548690281841,0.5062918440065456
M0,2028,5103,29,679,0.48600883652430044,0.46832937433329835,0.7232969772174889,0.41967582455305275
M0,2028,5103,30,679,0.5640648011782032,0.5396850059260669,0.6325053057149163,0.587800976560313
M0,2028,5103,31,679,0.5449189985272459,0.5301366190353954,0.6531630402680525,0.5431366811493251
M0,2028,5103,32,679,0.45066273932253315,0.44198260914775345,0.7369430080297593,0.41913838854125385
M0,2028,5103,33,679,0.5493372606774669,0.5353973140788714,0.6396116486836955,0.5760584790042601
M0,2028,5103,34,679,0.5036818851251841,0.49999066833488237,0.694804850949279,0.4918702630260571
M0,2028,5103,35,679,0.4801178203240059,0.47543196212260963,0.727944664646143,0.42813420395235924
M0,2028,5103,36,679,0.5581737849779087,0.5322072053938073,0.6464652773733518,0.5642139594990353
M0,2028,5103,37,679,0.5375552282768777,0.5134118100633622,0.6825856291010032,0.4835438349784205
M0,2028,5103,38,679,0.46686303387334316,0.4457725482109366,0.7464295252828429,0.3654851242796659
M0,2028,5103,39,679,0.5478645066273933,0.5261501798503696,0.6405021688504493,0.5657907619230674
M0,2028,5103,40,679,0.5316642120765832,0.510595257705507,0.67440466903183,0.48729521242305673
M0,2028,5103,41,679,0.46686303387334316,0.4511151956151711,0.7280250661108034,0.37439613395505356
M0,2028,5103,42,679,0.540500736377025,0.5250652327938814,0.6493212023478369,0.574882208379271
M0,2028,5103,43,679,0.5066273932253313,0.4975596718261017,0.6887046500974622,0.48786042892714687
M0,2028,5103,44,679,0.4418262150220913,0.4345749592878788,0.7448780470156002,0.3551611817737788
M0,2028,5103,45,679,0.5994108983799705,0.5757070299919914,0.6247056181897822,0.6209551738043695
M0,2028,5103,46,679,0.5979381443298969,0.574759584244777,0.616653620055568,0.6302838102723209
M0,2028,5103,47,679,0.605301914580265,0.5774645354563698,0.61797193438912,0.6348113836337216
M0,2028,5103,48,679,0.5949926362297496,0.5659906757486053,0.621315196046773,0.624369772461683
M0,2028,5103,49,679,0.605301914580265,0.5794538894555895,0.6073547850564583,0.6396172868453887
M0,2028,5103,50,679,0.6200294550810015,0.5921031882824711,0.6079589744291881,0.6435057504469079
M0,2028,5103,51,679,0.5949926362297496,0.5721514937610391,0.6260470579843282,0.623849544273789
M0,2028,5103,52,679,0.5949926362297496,0.566200230466983,0.6173654122275352,0.631961042757842
M0,2028,5103,53,679,0.6170839469808542,0.5869080423245292,0.6096594174322569,0.6437082714135228
M0,2028,5103,54,679,0.5699558173784978,0.546818021437177,0.6348248774594516,0.5955852010471135
M0,2028,5103,55,679,0.5316642120765832,0.5139546901887939,0.675009532885102,0.5047303969652521
M0,2028,5103,56,679,0.508100147275405,0.4860166183151624,0.7225520573282102,0.4075552048698066
M0,2028,5103,57,679,0.5581737849779087,0.5346268842624097,0.6335123615649382,0.5794185662685482
M0,2028,5103,58,679,0.5434462444771723,0.5261731653462258,0.6598777546491117,0.5034257348459777
M0,2028,5103,59,679,0.49337260677466865,0.48034041913636494,0.6971265020751461,0.413142515895875
M0,2028,5103,60,679,0.5567010309278351,0.5411928529578153,0.645025968880822,0.5662661838226514
M0,2028,5103,61,679,0.5390279823269514,0.5320557211702821,0.6617040945126487,0.5307375108418381
M0,2028,5103,62,679,0.46686303387334316,0.4581416290394619,0.6897328504099235,0.465127581551398
M0,2028,5104,0,679,0.5346097201767305,0.5173967468833639,0.6556844380361869,0.5597231581657731
M0,2028,5104,1,679,0.524300441826215,0.5054185388596104,0.6887811048173061,0.4817084261812166
M0,2028,5104,2,679,0.47717231222385864,0.46400222865276697,0.7330650564540995,0.38726339041776087
M0,2028,5104,3,679,0.5567010309278351,0.5337169524534486,0.647295239901332,0.5606080252327592
M0,2028,5104,4,679,0.524300441826215,0.5089536167800617,0.682064963655549,0.4892823450433216
M0,2028,5104,5,679,0.46097201767304863,0.45476051925695316,0.7407796688608288,0.3684516820034295
M0,2028,5104,6,679,0.5346097201767305,0.522776572175842,0.6598689771848505,0.5511447343835155
M0,2028,5104,7,679,0.47717231222385864,0.4734986569961939,0.7100734529202044,0.4583221689196994
M0,2028,5104,8,679,0.45508100147275404,0.45204123773267557,0.7563169986360729,0.3485988686219626
M0,2028,5104,9,679,0.5979381443298969,0.5749006653251847,0.6241042277774334,0.6180064595032773
M0,2028,5104,10,679,0.5949926362297496,0.5714222007194093,0.6225003047526673,0.6259324243352457
M0,2028,5104,11,679,0.6126656848306333,0.58521177368205,0.6095869157556582,0.6366661222558487
M0,2028,5104,12,679,0.5891016200294551,0.5655238963514625,0.6224447849572846,0.6235435233495037
M0,2028,5104,13,679,0.5949926362297496,0.5722148207753952,0.6180818488215136,0.6284994611601437
M0,2028,5104,14,679,0.6023564064801178,0.5752356087620988,0.6116399752286116,0.6387626519839004
M0,2028,5104,15,679,0.5964653902798233,0.5759362920290351,0.6252018003909683,0.6175451381269383
M0,2028,5104,16,679,0.6008836524300442,0.5770486676004791,0.6181682981605557,0.629801365757901
M0,2028,5104,17,679,0.605301914580265,0.5789321635737473,0.6100088974161949,0.6389219145870181
M0,2028,5104,18,679,0.5994108983799705,0.5766744939242118,0.6227758847209948,0.6174535203419301
M0,2028,5104,19,679,0.5949926362297496,0.5712643558113365,0.6234763263339322,0.6187075789561007
M0,2028,5104,20,679,0.5832106038291606,0.557132508034853,0.6267519387387738,0.6171968921020042
M0,2028,5104,21,679,0.5964653902798233,0.5737889397650076,0.624353647714862,0.6157334692424039
M0,2028,5104,22,679,0.5832106038291606,0.5571254325288872,0.6235304541106779,0.6168125900035812
M0,2028,5104,23,679,0.5832106038291606,0.5568113943755748,0.6236760329691055,0.6163215548361778
M0,2028,5104,24,679,0.6008836524300442,0.5785590484007554,0.6231212477269685,0.6167415443673672
M0,2028,5104,25,679,0.5949926362297496,0.5680071185575196,0.6194625349827824,0.6239684003195727
M0,2028,5104,26,679,0.5773195876288659,0.5475702397727856,0.6242871529399383,0.6193075697404042
M0,2028,5104,27,679,0.5596465390279823,0.5383921370107101,0.643495902967734,0.5766256962107297
M0,2028,5104,28,679,0.524300441826215,0.5009782146525215,0.6897415170042785,0.4957796449289271
M0,2028,5104,29,679,0.49042709867452133,0.47493275513929556,0.7226214623284445,0.4244329090685472
M0,2028,5104,30,679,0.5655375552282769,0.5408099719316657,0.6466607506522725,0.5659094267861574
M0,2028,5104,31,679,0.5375552282768777,0.5164103547360076,0.6760947588222191,0.502956888290608
M0,2028,5104,32,679,0.4698085419734904,0.4642932754794934,0.7155391304192733,0.4583495322071874
M0,2028,5104,33,679,0.5478645066273933,0.5346815564047558,0.6430282864242309,0.582966887520733
M0,2028,5104,34,679,0.5036818851251841,0.49900057617636706,0.6875564492635418,0.5194536834478649
M0,2028,5104,35,679,0.47717231222385864,0.4700080827132702,0.7287867838223308,0.4234198457416644
M0,2028,5104,36,679,0.5552282768777614,0.5317188527861705,0.6435391322239158,0.5678321646551053
M0,2028,5104,37,679,0.5301914580265096,0.5041155029294393,0.6900036106975159,0.4769310311803106
M0,2028,5104,38,679,0.47569955817378495,0.4543792978646398,0.7347293040757678,0.38197954561691466
M0,2028,5104,39,679,0.5655375552282769,0.54015559300357,0.6434705973066532,0.5634299974952732
M0,2028,5104,40,679,0.5287187039764359,0.5038702712424681,0.676744188339791,0.5068012855683621
M0,2028,5104,41,679,0.47717231222385864,0.4600826633044991,0.7315822957585592,0.3536563300810326
M0,2028,5104,42,679,0.5463917525773195,0.5303043508895455,0.6490469004997274,0.5753591779981407
M0,2028,5104,43,679,0.48159057437407954,0.4742614829758809,0.6954256323590019,0.4843462471382562
M0,2028,5104,44,679,0.44477172312223856,0.4359363584114835,0.7423388097484613,0.3585807260300138
M0,2028,5104,45,679,0.6008836524300442,0.5756585903266295,0.6182325582879984,0.629394669317809
M0,2028,5104,46,679,0.5832106038291606,0.5597423161101346,0.6207930375444696,0.6265649124379246
M0,2028,5104,47,679,0.6082474226804123,0.5807830969650417,0.6134029288442918,0.6406463158379674
M0,2028,5104,48,679,0.6023564064801178,0.5760627256780333,0.6188911244339023,0.6273157023674106
M0,2028,5104,49,679,0.6023564064801178,0.5797697590287572,0.6122370135362791,0.6349227682425993
M0,2028,5104,50,679,0.614138438880707,0.5870209086362632,0.6071760336236153,0.6421755064586285
M0,2028,5104,51,679,0.5979381443298969,0.5745068103595441,0.6208537344289985,0.6252884799319843
M0,2028,5104,52,679,0.6082474226804123,0.5785163222791134,0.6121093043083646,0.6346289841590651
M0,2028,5104,53,679,0.614138438880707,0.584296864162994,0.6113677253954891,0.6450623005193966
M0,2028,5104,54,679,0.5625920471281296,0.5367001305940485,0.6405390189392752,0.5698920633688825
M0,2028,5104,55,679,0.5198821796759941,0.49150107863031134,0.68196765485937,0.49862163007632493
M0,2028,5104,56,679,0.5036818851251841,0.4781950842760438,0.7214578787558911,0.40685581861895886
M0,2028,5104,57,679,0.5670103092783505,0.5417530439616782,0.6297362306551659,0.5762480014365107
M0,2028,5104,58,679,0.5493372606774669,0.5257665025653493,0.6552599903541741,0.5157217716908051
M0,2028,5104,59,679,0.47128129602356406,0.4555582152934178,0.6959776116181192,0.4423441588581609
M0,2028,5104,60,679,0.5463917525773195,0.5284623684435503,0.6568247770920769,0.5606388502940693
M0,2028,5104,61,679,0.5125184094256259,0.5053668712153432,0.6633103507212932,0.5270055649650629
M0,2028,5104,62,679,0.4992636229749632,0.4892999558898177,0.6922028542047748,0.4490320514921644
M0,2028,5105,0,679,0.5493372606774669,0.527010610027434,0.6473465240581047,0.575785841120052
M0,2028,5105,1,679,0.5066273932253313,0.48698334984685865,0.6906568915617484,0.47110702528466813
M0,2028,5105,2,679,0.4683357879234168,0.4555563849351885,0.7354726300016594,0.3866695713714037
M0,2028,5105,3,679,0.5567010309278351,0.5352005039708357,0.6525518370350611,0.5525368502524951
M0,2028,5105,4,679,0.5184094256259205,0.5040045628285974,0.680034791444468,0.5002368826569692
M0,2028,5105,5,679,0.4580265095729013,0.4519551169089794,0.7463418330684501,0.3763054063433456
M0,2028,5105,6,679,0.5287187039764359,0.5152877091609487,0.6577378845662537,0.5574632426287092
M0,2028,5105,7,679,0.47569955817378495,0.4697304860649526,0.7117783206244808,0.4664386763087412
M0,2028,5105,8,679,0.46097201767304863,0.45725619985280336,0.7527513088156443,0.3655770271704738
M0,2028,5105,9,679,0.5979381443298969,0.5747498161074477,0.6242286536145807,0.6196715938472482
M0,2028,5105,10,679,0.6038291605301914,0.5787021659949719,0.6183241538165771,0.6301679528868954
M0,2028,5105,11,679,0.6126656848306333,0.5857780025614262,0.6087052689999649,0.6406523953775664
M0,2028,5105,12,679,0.5905743740795287,0.5651183626043914,0.6275966753840271,0.616317837872301
M0,2028,5105,13,679,0.6038291605301914,0.5809652045322521,0.6133128086842915,0.63472181004637
M0,2028,5105,14,679,0.6067746686303387,0.5789207374367855,0.609111534170971,0.6422217451264449
M0,2028,5105,15,679,0.593519882179676,0.5704720326913589,0.6242048833875838,0.6173181357984451
M0,2028,5105,16,679,0.5905743740795287,0.5648720050269104,0.6177261196109789,0.629798692271282
M0,2028,5105,17,679,0.5994108983799705,0.573667160427998,0.6105597897903207,0.6393173925165418
M0,2028,5105,18,679,0.5905743740795287,0.5675431675017425,0.6266727366310507,0.6151899015658707
M0,2028,5105,19,679,0.5964653902798233,0.5735594602395795,0.623085973715747,0.6203339177068573
M0,2028,5105,20,679,0.5846833578792342,0.5582986457986457,0.6265310384826913,0.6176010241633186
M0,2028,5105,21,679,0.5964653902798233,0.5743048632428858,0.6258744252008963,0.6143095127151964
M0,2028,5105,22,679,0.5861561119293078,0.5588345864661655,0.6245922483997598,0.6165349663112246
M0,2028,5105,23,679,0.5832106038291606,0.5576451381474514,0.6241882641378664,0.6154008767717277
M0,2028,5105,24,679,0.5905743740795287,0.5680703636200441,0.6266849722181048,0.6154280832583743
M0,2028,5105,25,679,0.6008836524300442,0.5745587258745153,0.6173961952613977,0.6214426272753358
M0,2028,5105,26,679,0.5891016200294551,0.5597251840281281,0.6208487542370809,0.620945292272308
M0,2028,5105,27,679,0.5655375552282769,0.5448588870394817,0.6442790729307812,0.5862562333241012
M0,2028,5105,28,679,0.5154639175257731,0.49429964145370275,0.69215560927219,0.48100085619345073
M0,2028,5105,29,679,0.4742268041237113,0.4592775609017308,0.7251150447639344,0.422625117346957
M0,2028,5105,30,679,0.5684830633284241,0.5429282650218845,0.6425461670128692,0.5661528950865395
M0,2028,5105,31,679,0.5331369661266568,0.5182272830867023,0.6728090525595183,0.5069980662842176
M0,2028,5105,32,679,0.4698085419734904,0.46209518637571967,0.7259979153460712,0.4241434959637287
M0,2028,5105,33,679,0.5567010309278351,0.5416260018336143,0.6446232862430399,0.5864749914825744
M0,2028,5105,34,679,0.48306332842415317,0.48215239756421524,0.7010327760837918,0.48259125077628556
M0,2028,5105,35,679,0.47569955817378495,0.47083822610138404,0.723865813003724,0.4283395845647441
M0,2028,5105,36,679,0.5419734904270986,0.5173462177982937,0.6497284722609091,0.5632790665691046
M0,2028,5105,37,679,0.5169366715758469,0.49220570092757565,0.6950853261794889,0.4801916225261751
M0,2028,5105,38,679,0.4683357879234168,0.4473702572352466,0.7413523349258089,0.3810261958867946
M0,2028,5105,39,679,0.5625920471281296,0.541283260486159,0.6380613497808159,0.5728688399096981
M0,2028,5105,40,679,0.5316642120765832,0.5109256161480986,0.6739175745199636,0.49286425000156775
M0,2028,5105,41,679,0.4845360824742268,0.4708410702868695,0.7298621219063016,0.3620678112738779
M0,2028,5105,42,679,0.5228276877761414,0.508257971958615,0.6493295965954903,0.5733774169977862
M0,2028,5105,43,679,0.4992636229749632,0.49238494507632846,0.6910474031110224,0.4894313536933514
M0,2028,5105,44,679,0.45066273932253315,0.4423234823608656,0.7426884833377662,0.3623457663169485
M0,2028,5105,45,679,0.5979381443298969,0.5756683216366765,0.6244014358924309,0.6219000929233468
M0,2028,5105,46,679,0.5964653902798233,0.5700883423375773,0.6171233295428735,0.632467236158513
M0,2028,5105,47,679,0.6156111929307806,0.586048651135103,0.6115430068109453,0.6402561477590468
M0,2028,5105,48,679,0.5920471281296024,0.568243164713444,0.6243288834772686,0.6198820864587652
M0,2028,5105,49,679,0.6111929307805597,0.5855892168704407,0.6086282511083999,0.6361036219607079
M0,2028,5105,50,679,0.6097201767304861,0.5811298799939459,0.6107935915551586,0.639621569379954
M0,2028,5105,51,679,0.5920471281296024,0.5679507993588102,0.6223269332315504,0.621615810792699
M0,2028,5105,52,679,0.5979381443298969,0.5695582139777501,0.6146307154853495,0.6352452164297546
M0,2028,5105,53,679,0.6067746686303387,0.5753663960560512,0.6141001287194872,0.6437203283258554
M0,2028,5105,54,679,0.5449189985272459,0.5191742912653972,0.6497300803134649,0.5664947575546814
